game_id,matchup,abbr,attendance,conference_game,game_date,neutral_site,venue_id,venue_name,venue_city,venue_state,broadcast_type,network
401520330,Middle Tennessee Blue Raiders at Liberty Flames,MTSU @ LIB,16354,True,2023-10-17T23:00Z,False,3992,Williams Stadium (VA),Lynchburg,VA,TV,CBSSN
401520329,Western Kentucky Hilltoppers at Jacksonville State Gamecocks,WKU @ JVST,17977,True,2023-10-17T23:30Z,False,3662,Burgess-Snow Field,Jacksonville,AL,TV,ESPNU
401531892,Southern Miss Golden Eagles at South Alabama Jaguars,USM @ USA,23478,True,2023-10-17T23:30Z,False,6526,Hancock Whitney Stadium,Mobile,AL,TV,ESPN2
401520331,Florida International Panthers at Sam Houston Bearkats,FIU @ SHSU,7543,True,2023-10-18T23:00Z,False,3647,Elliott T. Bowers Stadium,Huntsville,TX,TV,CBSSN
401520332,New Mexico State Aggies at UTEP Miners,NMSU @ UTEP,19727,True,2023-10-19T01:00Z,False,3946,Sun Bowl,El Paso,TX,TV,ESPN2
401531341,Rice Owls at Tulsa Golden Hurricane,RICE @ TLSA,18527,True,2023-10-19T23:00Z,False,3674,Chapman Stadium,Tulsa,OK,TV,ESPN2
401531893,James Madison Dukes at Marshall Thundering Herd,JMU @ MRSH,22109,True,2023-10-19T23:00Z,False,3775,Joan C. Edwards Stadium,Huntington,WV,TV,ESPN
401531391,SMU Mustangs at Temple Owls,SMU @ TEM,11232,True,2023-10-20T23:00Z,False,3806,Lincoln Financial Field,Philadelphia,PA,TV,ESPN
401520340,Michigan Wolverines at Michigan State Spartans,MICH @ MSU,74206,True,2023-10-21T23:30Z,False,3936,Spartan Stadium,East Lansing,MI,TV,NBC
401520343,Penn State Nittany Lions at Ohio State Buckeyes,PSU @ OSU,105506,True,2023-10-21T16:00Z,False,3861,Ohio Stadium,Columbus,OH,TV,FOX
401525530,Duke Blue Devils at Florida State Seminoles,DUKE @ FSU,79560,True,2023-10-21T23:30Z,False,3697,Doak Campbell Stadium,Tallahassee,FL,TV,ABC
401524038,Arizona State Sun Devils at Washington Huskies,ASU @ WASH,68379,True,2023-10-22T02:45Z,False,3765,Husky Stadium,Seattle,WA,TV,FS1
401525871,UCF Knights at Oklahoma Sooners,UCF @ OU,83476,True,2023-10-21T16:00Z,False,3835,"Memorial Stadium (Norman, OK)",Norman,OK,TV,ABC
401525869,Texas Longhorns at Houston Cougars,TEX @ HOU,42812,True,2023-10-21T20:00Z,False,4728,TDECU Stadium,Houston,TX,TV,FOX
401524035,Washington State Cougars at Oregon Ducks,WSU @ ORE,58886,True,2023-10-21T19:30Z,False,3626,Autzen Stadium,Eugene,OR,TV,ABC
401525531,Virginia Cavaliers at North Carolina Tar Heels,UVA @ UNC,50500,True,2023-10-21T22:30Z,False,3787,Kenan Stadium,Chapel Hill,NC,TV,CW NETWORK
401520333,Tennessee Volunteers at Alabama Crimson Tide,TENN @ ALA,100077,True,2023-10-21T19:30Z,False,3657,Bryant-Denny Stadium,Tuscaloosa,AL,TV,CBS
401520335,Ole Miss Rebels at Auburn Tigers,MISS @ AUB,63523,True,2023-10-21T23:00Z,False,3785,Jordan-Hare Stadium,Auburn,AL,TV,ESPN
401524037,Utah Utes at USC Trojans,UTAH @ USC,61551,True,2023-10-22T00:00Z,False,477,Los Angeles Memorial Coliseum,Los Angeles,CA,TV,FOX
401520339,Army Black Knights at LSU Tigers,ARMY @ LSU,101776,False,2023-10-21T23:30Z,False,3958,Tiger Stadium (LA),Baton Rouge,LA,TV,SECN
401520341,South Carolina Gamecocks at Missouri Tigers,SC @ MIZ,62621,True,2023-10-21T19:30Z,False,3838,Memorial Stadium/Faurot Field,Columbia,MO,TV,SECN
401531434,Air Force Falcons at Navy Midshipmen,AFA @ NAVY,38803,False,2023-10-21T16:00Z,False,3852,Navy-Marine Corps Memorial Stadium,Annapolis,MD,TV,CBS
401531372,North Texas Mean Green at Tulane Green Wave,UNT @ TULN,30000,True,2023-10-21T19:30Z,False,4729,Yulman Stadium,New Orleans,LA,TV,ESPN2
401520338,Minnesota Golden Gophers at Iowa Hawkeyes,MINN @ IOWA,69250,True,2023-10-21T19:30Z,False,3793,Kinnick Stadium,Iowa City,IA,TV,NBC
401524036,UCLA Bruins at Stanford Cardinal,UCLA @ STAN,0,True,2023-10-22T02:30Z,False,3940,Stanford Stadium,Stanford,CA,TV,ESPN
401520334,Mississippi State Bulldogs at Arkansas Razorbacks,MSST @ ARK,71505,True,2023-10-21T16:00Z,False,3887,Razorback Stadium,Fayetteville,AR,TV,ESPN
401520337,Rutgers Scarlet Knights at Indiana Hoosiers,RUTG @ IU,0,True,2023-10-21T16:00Z,False,3830,"Memorial Stadium (Bloomington, IN)",Bloomington,IN,TV,BTN
401525528,Boston College Eagles at Georgia Tech Yellow Jackets,BC @ GT,35656,True,2023-10-21T16:00Z,False,721,Bobby Dodd Stadium,Atlanta,GA,TV,ACCN
401525868,Baylor Bears at Cincinnati Bearcats,BAY @ CIN,38193,True,2023-10-21T16:00Z,False,3854,Nippert Stadium,Cincinnati,OH,Streaming,BIG12|ESPN+
401531382,Memphis Tigers at UAB Blazers,MEM @ UAB,20269,True,2023-10-21T16:00Z,False,7221,Protective Stadium,Birmingham,AL,TV,ESPN2
401532428,Western Michigan Broncos at Ohio Bobcats,WMU @ OHIO,16048,True,2023-10-21T16:00Z,False,3876,Peden Stadium,Athens,OH,TV,CBSSN
401531406,Charlotte 49ers at East Carolina Pirates,CLT @ ECU,39842,True,2023-10-21T18:00Z,False,3699,Dowdy-Ficklen Stadium,Greenville,NC,Streaming,ESPN+
401531894,UL Monroe Warhawks at Georgia Southern Eagles,ULM @ GASO,21068,True,2023-10-21T18:00Z,False,3608,Allen E. Paulson Stadium,Statesboro,GA,Streaming,ESPN+
401532429,Akron Zips at Bowling Green Falcons,AKR @ BGSU,10068,True,2023-10-21T18:00Z,False,3700,Doyt L. Perry Stadium,Bowling Green,OH,Streaming,ESPN+
401520336,Wisconsin Badgers at Illinois Fighting Illini,WIS @ ILL,54205,True,2023-10-21T19:30Z,False,3832,"Memorial Stadium (Champaign, IL)",Champaign,IL,TV,FS1
401520342,Northwestern Wildcats at Nebraska Cornhuskers,NU @ NEB,86769,True,2023-10-21T19:30Z,False,3834,"Memorial Stadium (Lincoln, NE)",Lincoln,NE,TV,BTN
401520344,South Florida Bulls at UConn Huskies,USF @ CONN,21704,False,2023-10-21T19:30Z,False,3892,Pratt & Whitney Stadium,East Hartford,CT,TV,CBSSN
401525532,Pittsburgh Panthers at Wake Forest Demon Deacons,PITT @ WAKE,31855,True,2023-10-21T19:30Z,False,3630,Allegacy Federal Credit Union Stadium,Winston-Salem,NC,TV,ACCN
401525872,Oklahoma State Cowboys at West Virginia Mountaineers,OKST @ WVU,51870,True,2023-10-21T19:30Z,False,3842,Milan Puskar Stadium,Morgantown,WV,TV,ESPN
401532425,Central Michigan Chippewas at Ball State Cardinals,CMU @ BALL,15171,True,2023-10-21T19:30Z,False,3919,Scheumann Stadium,Muncie,IN,Streaming,ESPN+
