game_id,matchup,abbr,attendance,conference_game,game_date,neutral_site,venue_id,venue_name,venue_city,venue_state,broadcast_type,network
401520423,Sam Houston Bearkats at Western Kentucky Hilltoppers,SHSU @ WKU,11041,True,2023-11-18T20:30Z,False,3796,Houchens Industries-L.T. Smith Stadium,Bowling Green,KY,Streaming,ESPN+
401524062,UCLA Bruins at USC Trojans,UCLA @ USC,72244,True,2023-11-18T20:30Z,False,477,Los Angeles Memorial Coliseum,Los Angeles,CA,TV,ABC
401525559,NC State Wolfpack at Virginia Tech Hokies,NCSU @ VT,65632,True,2023-11-18T20:30Z,False,3799,Lane Stadium,Blacksburg,VA,TV,ACCN
401525897,Baylor Bears at TCU Horned Frogs,BAY @ TCU,42621,True,2023-11-18T20:30Z,False,3616,Amon G. Carter Stadium,Fort Worth,TX,Streaming,BIG12|ESPN+
401531921,Louisiana Ragin' Cajuns at Troy Trojans,UL @ TROY,26621,True,2023-11-18T20:30Z,False,3975,Veterans Memorial Stadium (AL),Troy,AL,TV,NFL NET
401532624,UNLV Rebels at Air Force Falcons,UNLV @ AFA,23574,True,2023-11-18T20:30Z,False,3713,Falcon Stadium,USAF Academy,CO,TV,CBSSN
401520404,New Mexico State Aggies at Auburn Tigers,NMSU @ AUB,88043,False,2023-11-18T21:00Z,False,3785,Jordan-Hare Stadium,Auburn,AL,TV,SECN
401525898,UCF Knights at Texas Tech Red Raiders,UCF @ TTU,53851,True,2023-11-18T22:00Z,False,3784,Jones AT&T Stadium,Lubbock,TX,TV,FS2
401531920,Marshall Thundering Herd at South Alabama Jaguars,MRSH @ USA,14105,True,2023-11-18T22:00Z,False,6526,Hancock Whitney Stadium,Mobile,AL,Streaming,ESPN+
401531917,Old Dominion Monarchs at Georgia Southern Eagles,ODU @ GASO,20032,True,2023-11-18T23:00Z,False,3608,Allen E. Paulson Stadium,Statesboro,GA,Streaming,ESPN+
401524061,California Golden Bears at Stanford Cardinal,CAL @ STAN,52971,True,2023-11-18T23:30Z,False,3940,Stanford Stadium,Stanford,CA,TV,PAC12
401532619,Boise State Broncos at Utah State Aggies,BOIS @ USU,17821,True,2023-11-19T00:00Z,False,3905,Maverik Stadium,Logan,UT,TV,CBSSN
401520402,Florida International Panthers at Arkansas Razorbacks,FIU @ ARK,61442,False,2023-11-19T00:30Z,False,3887,Razorback Stadium,Fayetteville,AR,TV,ESPNU
401520418,Kentucky Wildcats at South Carolina Gamecocks,UK @ SC,77788,True,2023-11-19T00:30Z,False,3994,Williams-Brice Stadium,Columbia,SC,TV,SECN
401520422,Nebraska Cornhuskers at Wisconsin Badgers,NEB @ WIS,72237,True,2023-11-19T00:30Z,False,347,Camp Randall Stadium,Madison,WI,TV,NBC
401525557,Syracuse Orange at Georgia Tech Yellow Jackets,SYR @ GT,33332,True,2023-11-19T01:00Z,False,721,Bobby Dodd Stadium,Atlanta,GA,TV,ACCN
401532622,New Mexico Lobos at Fresno State Bulldogs,UNM @ FRES,38569,True,2023-11-19T03:30Z,False,3660,Valley Children's Stadium,Fresno,CA,TV,FS1
401532623,San Diego State Aztecs at San José State Spartans,SDSU @ SJSU,16224,True,2023-11-19T03:30Z,False,3935,CEFCU Stadium,San Jose,CA,TV,CBSSN
